           1   1.0065995849634894        1.7915423879571471E-002
           2   1.0152673096543696        1.7939303532250553E-002
           3   1.0105408675509542        1.7779363802401183E-002
           4   1.0147241396480273        1.7929375187069701E-002
           5   1.0118338450340687        1.7929811596530364E-002
           6   1.0149864575541832        1.8027087185947845E-002
           7   1.0137733799493287        1.7797835598938900E-002
           8   1.0080347446186118        1.7748595505204683E-002
           9   1.0177624219512642        1.8025150627463019E-002
          10   1.0096685408669559        1.7904484596933303E-002
          11   1.0192260822795010        1.7965721417481057E-002
          12   1.0162861969504238        1.7973963141953722E-002
          13   1.0173425697252378        1.8040534511102321E-002
          14   1.0123661471408874        1.7802135843105433E-002
          15   1.0143867653301328        1.7861745240666301E-002
          16   1.0115887956852860        1.7834911290312089E-002
          17   1.0162293955160684        1.7832112801050837E-002
          18   1.0074253348120437        1.7775647138869810E-002
          19   1.0123995468582703        1.7916387890969096E-002
          20   1.0085373518476097        1.7815750941436784E-002
          21   1.0141494796580390        1.7858677613617265E-002
          22   1.0187942291488199        1.7999234146917190E-002
          23   1.0135453487142916        1.8066035065643922E-002
          24   1.0157419783960506        1.7851164608171075E-002
          25   1.0193469024611381        1.7931032071802820E-002
          26   1.0174221616636572        1.7973824237063934E-002
          27   1.0094476062179363        1.7821154224492777E-002
          28   1.0207583072971869        1.7967141836450956E-002
          29   1.0139475303139389        1.8025695361431261E-002
          30   1.0139931525978021        1.7979739906820197E-002
          31   1.0105686923936554        1.7903548661055188E-002
          32   1.0133835949940524        1.7886221636271685E-002
          33   1.0069642107071581        1.7795132823386895E-002
          34   1.0176998419080105        1.7948067429380644E-002
          35   1.0123464326362914        1.8095998730319890E-002
          36   1.0083626036108122        1.7780922570601407E-002
          37   1.0145859897710059        1.7871899362154310E-002
          38   1.0176013617117665        1.7912327642870870E-002
          39   1.0110658236743295        1.7906397005269834E-002
          40   1.0200760893843226        1.8019097161806517E-002
          41   1.0187392806881366        1.8190668031060127E-002
          42   1.0171678958402441        1.7966922174278498E-002
          43   1.0180923292492576        1.8057927899229838E-002
          44   1.0123648493593687        1.7901227481940458E-002
          45   1.0107767297057668        1.7889332222702614E-002
          46   1.0146387701412427        1.7881528680855904E-002
          47   1.0186185220536286        1.7971931290539055E-002
          48   1.0078658291920417        1.7896493616610772E-002
          49   1.0098535015955408        1.7817499409993123E-002
          50   1.0125044652972306        1.7942898423929769E-002
          51   1.0072019467339990        1.7806410956466043E-002
          52   1.0181743072141802        1.7962320747951337E-002
          53   1.0141552265892850        1.7921053720322103E-002
          54   1.0113664592309854        1.7861706624971618E-002
          55   1.0098096135933143        1.7739049395534796E-002
          56   1.0136960442581626        1.7893503221039685E-002
          57   1.0135718321718832        1.7812019874563274E-002
          58   1.0106478701308717        1.7797510405422115E-002
          59   1.0091028399314059        1.7789550693422470E-002
          60   1.0092877310343442        1.7777630076897803E-002
          61   1.0157684027439875        1.7962184599551442E-002
          62   1.0175347176252776        1.7911668752298288E-002
          63   1.0066675205552813        1.7738820018643318E-002
          64   1.0149905187156263        1.7923490596976850E-002
          65   1.0123029608747760        1.7942119805852842E-002
          66   1.0157857298689354        1.8016356450458494E-002
          67   1.0156259163508075        1.7869291285914080E-002
          68   1.0154619444328514        1.7998106141238413E-002
          69   1.0134301685784741        1.7875106051611047E-002
          70   1.0185658349022413        1.8192483741188266E-002
          71   1.0175005148108092        1.7936087283993832E-002
          72   1.0223707972601304        1.8097297397143018E-002
          73   1.0143409987354008        1.8003039835064759E-002
          74   1.0163812235594312        1.7978749292725020E-002
          75   1.0143098631542351        1.7974593615792751E-002
          76   1.0169816144622046        1.7922933203282913E-002
          77   1.0059738213786908        1.7870660374595209E-002
          78   1.0140663559651564        1.7831546841241577E-002
          79   1.0161873477072507        1.7895172337611301E-002
          80   1.0129553467766856        1.7892599723546461E-002
          81   1.0150828294982801        1.7837650557766174E-002
          82   1.0160696998219032        1.7995638710345679E-002
          83   1.0204487261493240        1.8004579637395095E-002
          84   1.0151650568351489        1.7863450712045276E-002
          85   1.0135307353391956        1.8102169794840226E-002
          86   1.0159973649965324        1.8070687680243756E-002
          87   1.0140557442464617        1.7894145091000489E-002
          88   1.0197270915317278        1.8146994745727115E-002
          89   1.0093616112579906        1.8237179023872764E-002
          90   1.0155715029625503        1.7883772794438292E-002
          91   1.0173837169326374        1.7918181945116542E-002
          92   1.0144572068269164        1.7890652192304381E-002
          93   1.0142160815351726        1.7866607568172363E-002
          94   1.0140791132230822        1.7960242205180995E-002
          95   1.0192265896702297        1.7999612448451427E-002
          96   1.0175414851897313        1.8009820663020478E-002
          97   1.0096804991628454        1.8005504205262948E-002
          98   1.0102435335679667        1.7802141941070281E-002
          99   1.0097570776788753        1.7908655121063665E-002
         100   1.0115307707934824        1.7800343545288429E-002
         101   1.0148622987459412        1.7909261097328051E-002
         102   1.0257526523405962        1.8216872307035715E-002
         103   1.0112105190394207        1.8029248584863738E-002
         104   1.0175872791182312        1.8200600850077863E-002
         105   1.0191310269509632        1.8097809759651761E-002
         106   1.0297406398334925        1.8466072486582524E-002
         107   1.0340912105289581        1.9402096170222073E-002
         108   1.0625784160778005        1.8280161127078677E-002
         109   1.0482682405208628        1.8731246070724249E-002
         110   1.0561742238653220        2.0274132003368441E-002
         111   1.0793467762600299        2.1979221576501035E-002
         112   1.0773877801014360        2.2688822102890176E-002
         113   1.0808808622039137        2.1289792645806507E-002
         114   1.0911297016502586        2.1651859194242361E-002
         115   1.0846246457163995        2.1054533535518814E-002
         116   1.1062124177179540        2.1375270043846130E-002
         117   1.1178088628849838        2.0719073682327047E-002
         118   1.1644606916367257        3.2099258428366556E-002
         119   1.1366952479839545        2.4856066342738063E-002
         120   1.1392509993542246        2.3766704058036856E-002
         121   1.1406007352156640        2.2424653780244618E-002
         122   1.1375981348985793        2.2025655271279955E-002
         123   1.1572731878031055        2.2484855420794939E-002
         124   1.1766403610323006        2.3244588475367201E-002
         125   1.1572221373843889        2.2465373560098416E-002
         126   1.1699782757206643        2.3629662788436253E-002
         127   1.2244769841525136        2.7866822069518217E-002
         128   1.2132590207518252        2.6798250892886042E-002
         129   1.2106622019913365        2.3223117892025850E-002
         130   1.2130652210859443        2.3096660264324682E-002
         131   1.2264728360311137        2.9828276459419333E-002
         132   1.2134280520714482        2.3878123939175579E-002
         133   1.2207301218435340        2.4030196794287893E-002
         134   1.2278603342455734        2.2669367286227229E-002
         135   1.2275279178660912        2.5234639711336410E-002
         136   1.2184528498620320        2.5743670271244634E-002
         137   1.2395055091039169        2.7599157041319506E-002
         138   1.2549601398766972        2.8797214589092266E-002
         139   1.2650173124893904        2.6215472444290892E-002
         140   1.2425662349451116        2.4692651791186914E-002
         141   1.2580446268620247        2.6872903734714078E-002
         142   1.2337481483639308        2.7022849440840341E-002
         143   1.2643285017192682        2.5495350138616101E-002
         144   1.2297820338055241        2.6188884558090108E-002
         145   1.1936033378340773        2.2113638500959855E-002
